date,mean_temperature_f,mean_dew_point_f,mean_humidity,mean_sea_level_pressure_inches,mean_visibility_miles,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,events,wind_dir_degrees,city
2014-12-30,47.0,23.0,53.0,30.16,10.0,17.0,53.0,0,Clear,1.0,San Francisco
2014-12-31,48.0,17.0,41.0,30.17,10.0,7.0,28.0,0,Clear,8.0,San Francisco
2015-01-01,47.0,20.0,37.0,30.13,10.0,8.0,28.0,0,Clear,40.0,San Francisco
2015-01-02,41.0,30.0,64.0,30.18,10.0,4.0,10.0,0,Clear,63.0,San Francisco
2015-01-03,43.0,34.0,66.0,30.26,10.0,2.0,14.0,0,Clear,305.0,San Francisco
2015-01-04,45.0,37.0,72.0,30.38,8.0,3.0,17.0,0,Clear,154.0,San Francisco
2015-01-05,46.0,38.0,68.0,30.32,9.0,3.0,9.0,0,Clear,170.0,San Francisco
2015-01-06,49.0,39.0,72.0,30.22,8.0,2.0,12.0,0,Clear,224.0,San Francisco
2015-01-07,51.0,42.0,69.0,30.15,10.0,2.0,9.0,0,Clear,235.0,San Francisco
2015-01-08,52.0,45.0,76.0,30.05,8.0,2.0,9.0,0,Clear,332.0,San Francisco
2015-01-09,55.0,47.0,74.0,30.0,7.0,4.0,12.0,0,Clear,299.0,San Francisco
2015-01-10,54.0,49.0,83.0,30.0,7.0,3.0,10.0,0,Fog,280.0,San Francisco
2015-01-11,50.0,46.0,87.0,30.09,6.0,3.0,25.0,0,Fog,143.0,San Francisco
2015-01-12,49.0,46.0,87.0,30.22,7.0,2.0,10.0,0,Fog,246.0,San Francisco
2015-01-13,55.0,43.0,69.0,30.18,6.0,3.0,21.0,0,Fog,135.0,San Francisco
2015-01-14,49.0,43.0,78.0,30.22,7.0,3.0,13.0,0,Clear,47.0,San Francisco
2015-01-15,50.0,45.0,84.0,30.28,4.0,4.0,16.0,0,Fog,287.0,San Francisco
2015-01-16,50.0,48.0,84.0,30.26,4.0,3.0,12.0,T,Fog-Rain,349.0,San Francisco
2015-01-17,53.0,49.0,84.0,30.26,7.0,5.0,15.0,0,Clear,188.0,San Francisco
2015-01-18,57.0,52.0,87.0,30.29,5.0,4.0,14.0,0,Fog,302.0,San Francisco
2015-01-19,55.0,50.0,77.0,30.25,9.0,5.0,16.0,0,Clear,9.0,San Francisco
2015-01-20,52.0,47.0,86.0,30.12,6.0,2.0,,0,Fog,282.0,San Francisco
2015-01-21,51.0,41.0,73.0,30.13,10.0,5.0,16.0,0,Clear,42.0,San Francisco
2015-01-22,51.0,42.0,73.0,30.28,9.0,6.0,18.0,0,Clear,83.0,San Francisco
2015-01-23,52.0,42.0,66.0,30.31,9.0,3.0,15.0,0,Clear,302.0,San Francisco
2015-01-24,58.0,44.0,63.0,30.17,9.0,7.0,26.0,0,Clear,2.0,San Francisco
2015-01-25,50.0,41.0,70.0,30.09,10.0,4.0,12.0,0,Clear,47.0,San Francisco
2015-01-26,51.0,44.0,72.0,30.01,10.0,3.0,14.0,0,Clear,310.0,San Francisco
2015-01-27,57.0,46.0,64.0,30.17,10.0,4.0,13.0,0,Clear,9.0,San Francisco
2015-01-28,53.0,46.0,73.0,30.22,10.0,3.0,12.0,0,Fog,265.0,San Francisco
2015-01-29,53.0,48.0,81.0,30.12,8.0,3.0,14.0,0,Fog,273.0,San Francisco
2015-01-30,54.0,48.0,87.0,29.99,8.0,5.0,17.0,0,Fog,269.0,San Francisco
2015-01-31,59.0,40.0,61.0,29.97,10.0,4.0,20.0,0,Fog,276.0,San Francisco
2015-02-01,53.0,42.0,62.0,30.13,10.0,3.0,14.0,0,Clear,284.0,San Francisco
2015-02-02,54.0,47.0,83.0,30.14,8.0,3.0,12.0,0,Clear,268.0,San Francisco
2015-02-03,57.0,50.0,76.0,30.09,9.0,3.0,15.0,0,Clear,276.0,San Francisco
2015-02-04,55.0,50.0,86.0,30.06,6.0,5.0,17.0,0,Fog,254.0,San Francisco
2015-02-05,56.0,48.0,75.0,29.98,10.0,6.0,35.0,0,Clear,141.0,San Francisco
2015-02-06,61.0,54.0,77.0,29.85,6.0,22.0,40.0,0.91,Rain,150.0,San Francisco
2015-02-07,59.0,57.0,89.0,30.02,9.0,6.0,35.0,0.03,Rain,182.0,San Francisco
2015-02-08,58.0,55.0,83.0,29.95,8.0,15.0,44.0,0.99,Rain,156.0,San Francisco
2015-02-09,57.0,52.0,78.0,30.2,10.0,8.0,26.0,T,Clear,229.0,San Francisco
2015-02-10,54.0,45.0,71.0,30.17,10.0,4.0,14.0,0,Fog,292.0,San Francisco
2015-02-11,53.0,46.0,78.0,30.15,10.0,3.0,10.0,0,Clear,210.0,San Francisco
2015-02-12,58.0,48.0,68.0,30.17,10.0,2.0,17.0,0,Clear,278.0,San Francisco
2015-02-13,58.0,50.0,70.0,30.1,10.0,3.0,13.0,0,Clear,304.0,San Francisco
2015-02-14,59.0,50.0,75.0,30.07,10.0,4.0,14.0,0,Clear,324.0,San Francisco
2015-02-15,58.0,47.0,67.0,30.01,10.0,3.0,13.0,0,Clear,206.0,San Francisco
2015-02-16,59.0,49.0,73.0,30.0,9.0,6.0,20.0,0,Clear,313.0,San Francisco
2015-02-17,56.0,49.0,80.0,30.13,8.0,6.0,13.0,T,Clear,281.0,San Francisco
2015-02-18,57.0,49.0,79.0,30.18,10.0,5.0,13.0,0,Clear,288.0,San Francisco
2015-02-19,56.0,51.0,84.0,30.13,8.0,5.0,17.0,0,Clear,271.0,San Francisco
2015-02-20,59.0,51.0,73.0,30.02,8.0,3.0,15.0,T,Clear,220.0,San Francisco
2015-02-21,57.0,47.0,67.0,29.91,10.0,5.0,21.0,0,Clear,319.0,San Francisco
2015-02-22,56.0,36.0,61.0,29.86,9.0,8.0,35.0,0,Fog,360.0,San Francisco
2015-02-23,54.0,20.0,35.0,30.06,10.0,7.0,31.0,0,Clear,353.0,San Francisco
2015-02-24,50.0,37.0,58.0,30.31,10.0,5.0,17.0,0,Fog,244.0,San Francisco
2015-02-25,55.0,45.0,70.0,30.23,10.0,5.0,20.0,0,Clear,260.0,San Francisco
2015-02-26,56.0,49.0,76.0,30.02,9.0,6.0,21.0,0,Clear,259.0,San Francisco
2015-02-27,56.0,46.0,68.0,29.83,10.0,19.0,45.0,0,Clear,288.0,San Francisco
2015-02-28,52.0,44.0,74.0,29.81,10.0,7.0,25.0,0.07,Rain-Thunderstorm,257.0,San Francisco
2015-03-01,54.0,41.0,64.0,29.95,10.0,7.0,21.0,0,Clear,294.0,San Francisco
2015-03-02,52.0,44.0,69.0,29.86,10.0,5.0,23.0,T,Clear,174.0,San Francisco
2015-03-03,53.0,43.0,71.0,30.01,10.0,5.0,18.0,0,Clear,282.0,San Francisco
2015-03-04,54.0,40.0,61.0,30.13,10.0,4.0,,0,Clear,294.0,San Francisco
2015-03-05,56.0,41.0,57.0,30.28,10.0,4.0,,0,Clear,312.0,San Francisco
2015-03-06,57.0,43.0,60.0,30.23,10.0,4.0,,0,Clear,306.0,San Francisco
2015-03-07,58.0,46.0,65.0,30.08,10.0,6.0,30.0,0,Clear,292.0,San Francisco
2015-03-08,55.0,48.0,77.0,30.07,8.0,7.0,21.0,0,Fog,285.0,San Francisco
2015-03-09,57.0,49.0,82.0,30.01,9.0,6.0,17.0,0,Clear,268.0,San Francisco
2015-03-10,56.0,50.0,86.0,29.96,5.0,5.0,29.0,0,Fog,292.0,San Francisco
2015-03-11,58.0,51.0,72.0,30.14,10.0,5.0,17.0,0.02,Rain,308.0,San Francisco
2015-03-12,60.0,51.0,72.0,30.22,10.0,5.0,15.0,0,Clear,282.0,San Francisco
2015-03-13,61.0,52.0,66.0,30.14,10.0,4.0,20.0,0,Clear,291.0,San Francisco
2015-03-14,66.0,52.0,66.0,30.05,10.0,5.0,15.0,0,Clear,297.0,San Francisco
2015-03-15,62.0,47.0,62.0,30.04,10.0,5.0,23.0,0,Clear,308.0,San Francisco
2015-03-16,61.0,50.0,66.0,30.03,10.0,5.0,14.0,0,Clear,281.0,San Francisco
2015-03-17,59.0,49.0,69.0,30.08,10.0,9.0,29.0,0,Clear,269.0,San Francisco
2015-03-18,58.0,48.0,71.0,30.05,10.0,6.0,21.0,0,Clear,260.0,San Francisco
2015-03-19,60.0,49.0,64.0,30.05,10.0,6.0,21.0,0,Clear,294.0,San Francisco
2015-03-20,57.0,48.0,71.0,30.11,10.0,6.0,22.0,0,Clear,292.0,San Francisco
2015-03-21,63.0,53.0,70.0,30.15,10.0,6.0,20.0,0,Clear,262.0,San Francisco
2015-03-22,60.0,52.0,78.0,30.16,10.0,9.0,29.0,0.02,Rain,197.0,San Francisco
2015-03-23,59.0,49.0,71.0,30.25,10.0,10.0,29.0,0.05,Clear,272.0,San Francisco
2015-03-24,59.0,50.0,73.0,30.28,10.0,7.0,23.0,T,Clear,286.0,San Francisco
2015-03-25,60.0,50.0,70.0,30.2,10.0,6.0,22.0,0,Clear,270.0,San Francisco
2015-03-26,65.0,52.0,68.0,30.12,10.0,5.0,15.0,0,Clear,297.0,San Francisco
2015-03-27,58.0,52.0,82.0,30.14,10.0,9.0,23.0,0,Fog,295.0,San Francisco
2015-03-28,61.0,49.0,69.0,30.14,10.0,6.0,26.0,0,Clear,267.0,San Francisco
2015-03-29,60.0,49.0,67.0,30.08,10.0,6.0,22.0,0,Clear,309.0,San Francisco
2015-03-30,56.0,48.0,75.0,30.05,10.0,8.0,23.0,0,Clear,270.0,San Francisco
2015-03-31,62.0,47.0,64.0,30.14,10.0,16.0,38.0,0,Clear,285.0,San Francisco
2015-04-01,55.0,38.0,56.0,30.14,10.0,9.0,26.0,0,Clear,301.0,San Francisco
2015-04-02,59.0,38.0,52.0,30.17,10.0,10.0,26.0,0,Clear,312.0,San Francisco
2015-04-03,56.0,42.0,63.0,30.17,10.0,8.0,21.0,0,Clear,256.0,San Francisco
2015-04-04,54.0,41.0,67.0,30.05,10.0,11.0,32.0,0,Clear,278.0,San Francisco
2015-04-05,54.0,43.0,69.0,29.93,9.0,11.0,24.0,0.11,Rain,252.0,San Francisco
2015-04-06,54.0,40.0,63.0,29.93,10.0,13.0,29.0,0,Clear,167.0,San Francisco
2015-04-07,55.0,45.0,72.0,29.88,8.0,15.0,40.0,0.52,Rain,235.0,San Francisco
2015-04-08,55.0,44.0,65.0,30.13,10.0,8.0,20.0,0.01,Rain,299.0,San Francisco
2015-04-09,55.0,43.0,63.0,30.02,10.0,6.0,20.0,0,Clear,289.0,San Francisco
2015-04-10,56.0,43.0,63.0,30.03,10.0,7.0,18.0,0,Clear,282.0,San Francisco
2015-04-11,60.0,48.0,70.0,30.05,10.0,7.0,23.0,0,Clear,279.0,San Francisco
2015-04-12,61.0,49.0,70.0,30.02,10.0,6.0,16.0,0,Clear,280.0,San Francisco
2015-04-13,56.0,47.0,72.0,30.09,10.0,15.0,36.0,0,Clear,276.0,San Francisco
2015-04-14,57.0,36.0,48.0,30.27,10.0,13.0,29.0,0,Clear,313.0,San Francisco
2015-04-15,59.0,39.0,50.0,30.12,10.0,8.0,25.0,0,Clear,303.0,San Francisco
2015-04-16,65.0,36.0,47.0,30.02,10.0,8.0,28.0,0,Clear,329.0,San Francisco
2015-04-17,60.0,45.0,63.0,30.06,10.0,7.0,23.0,0,Clear,293.0,San Francisco
2015-04-18,58.0,48.0,69.0,30.01,10.0,9.0,23.0,0,Clear,303.0,San Francisco
2015-04-19,56.0,49.0,77.0,29.95,9.0,9.0,23.0,0,Clear,298.0,San Francisco
2015-04-20,58.0,49.0,72.0,29.89,10.0,12.0,24.0,0,Clear,277.0,San Francisco
2015-04-21,57.0,48.0,74.0,29.88,10.0,14.0,25.0,T,Clear,249.0,San Francisco
2015-04-22,59.0,48.0,73.0,29.88,10.0,9.0,25.0,0,Clear,231.0,San Francisco
2015-04-23,58.0,46.0,70.0,29.88,10.0,10.0,24.0,0,Clear,234.0,San Francisco
2015-04-24,58.0,47.0,69.0,29.99,10.0,19.0,33.0,0.08,Rain,258.0,San Francisco
2015-04-25,57.0,49.0,77.0,29.96,9.0,15.0,31.0,0.14,Rain,268.0,San Francisco
2015-04-26,58.0,46.0,63.0,30.1,10.0,7.0,23.0,0,Clear,271.0,San Francisco
2015-04-27,66.0,51.0,64.0,30.01,10.0,9.0,25.0,T,Clear,270.0,San Francisco
2015-04-28,58.0,49.0,77.0,30.04,10.0,9.0,22.0,0,Clear,250.0,San Francisco
2015-04-29,59.0,47.0,69.0,29.99,9.0,8.0,23.0,0,Clear,249.0,San Francisco
2015-04-30,67.0,48.0,55.0,29.84,10.0,6.0,22.0,0,Clear,296.0,San Francisco
2015-05-01,65.0,51.0,71.0,29.86,10.0,9.0,23.0,0,Clear,312.0,San Francisco
2015-05-02,59.0,49.0,75.0,29.88,10.0,9.0,24.0,0,Clear,311.0,San Francisco
2015-05-03,58.0,47.0,68.0,29.9,10.0,11.0,23.0,0,Clear,274.0,San Francisco
2015-05-04,55.0,46.0,73.0,29.97,10.0,11.0,23.0,0,Clear,251.0,San Francisco
2015-05-05,57.0,46.0,72.0,29.95,10.0,11.0,25.0,0,Clear,225.0,San Francisco
2015-05-06,58.0,46.0,68.0,29.86,10.0,9.0,20.0,0,Clear,218.0,San Francisco
2015-05-07,57.0,45.0,64.0,29.77,10.0,6.0,20.0,T,Rain,204.0,San Francisco
2015-05-08,56.0,47.0,71.0,29.89,10.0,9.0,22.0,0,Clear,293.0,San Francisco
2015-05-09,58.0,48.0,72.0,30.09,10.0,11.0,23.0,0,Clear,263.0,San Francisco
2015-05-10,57.0,47.0,75.0,30.06,10.0,9.0,20.0,0,Clear,259.0,San Francisco
2015-05-11,57.0,47.0,72.0,29.95,10.0,14.0,31.0,0,Clear,254.0,San Francisco
2015-05-12,58.0,43.0,60.0,29.93,10.0,18.0,33.0,0,Clear,275.0,San Francisco
2015-05-13,57.0,44.0,63.0,29.95,10.0,12.0,24.0,0,Clear,268.0,San Francisco
2015-05-14,60.0,48.0,67.0,29.85,10.0,9.0,24.0,T,Rain,232.0,San Francisco
2015-05-15,57.0,48.0,70.0,29.92,10.0,13.0,32.0,0,Clear,269.0,San Francisco
2015-05-16,57.0,48.0,74.0,30.0,10.0,12.0,26.0,0,Clear,250.0,San Francisco
2015-05-17,59.0,48.0,72.0,30.04,10.0,13.0,24.0,0,Clear,264.0,San Francisco
2015-05-18,57.0,48.0,72.0,30.08,10.0,13.0,25.0,0,Clear,264.0,San Francisco
2015-05-19,59.0,48.0,74.0,30.08,10.0,12.0,23.0,T,Clear,257.0,San Francisco
2015-05-20,61.0,49.0,75.0,29.98,10.0,11.0,21.0,T,Rain,249.0,San Francisco
2015-05-21,60.0,52.0,78.0,29.95,9.0,10.0,21.0,T,Rain,255.0,San Francisco
2015-05-22,59.0,51.0,74.0,30.02,10.0,12.0,23.0,0,Clear,262.0,San Francisco
2015-05-23,58.0,49.0,72.0,30.08,10.0,11.0,23.0,T,Clear,238.0,San Francisco
2015-05-24,57.0,49.0,78.0,30.02,10.0,11.0,24.0,T,Clear,248.0,San Francisco
2015-05-25,58.0,49.0,75.0,29.98,10.0,12.0,24.0,T,Clear,257.0,San Francisco
2015-05-26,59.0,49.0,73.0,30.0,10.0,11.0,24.0,T,Rain,261.0,San Francisco
2015-05-27,58.0,49.0,75.0,30.02,10.0,12.0,24.0,0,Clear,269.0,San Francisco
2015-05-28,58.0,50.0,77.0,30.03,10.0,10.0,23.0,T,Clear,267.0,San Francisco
2015-05-29,57.0,49.0,79.0,29.99,10.0,10.0,22.0,T,Clear,266.0,San Francisco
2015-05-30,59.0,50.0,78.0,29.95,10.0,9.0,28.0,0,Clear,280.0,San Francisco
2015-05-31,59.0,48.0,73.0,29.95,10.0,11.0,28.0,0,Clear,267.0,San Francisco
2015-06-01,65.0,53.0,68.0,30.03,9.0,10.0,24.0,T,Rain,233.0,San Francisco
2015-06-02,61.0,53.0,78.0,30.04,10.0,11.0,25.0,0,Clear,257.0,San Francisco
2015-06-03,60.0,51.0,73.0,29.94,10.0,10.0,25.0,0,Clear,237.0,San Francisco
2015-06-04,62.0,50.0,67.0,29.84,10.0,9.0,26.0,0,Clear,226.0,San Francisco
2015-06-05,61.0,52.0,74.0,29.83,10.0,9.0,28.0,0,Clear,308.0,San Francisco
2015-06-06,64.0,54.0,75.0,29.89,10.0,9.0,28.0,0,Clear,314.0,San Francisco
2015-06-07,65.0,54.0,73.0,29.9,10.0,8.0,22.0,0,Clear,302.0,San Francisco
2015-06-08,72.0,55.0,59.0,29.84,10.0,8.0,23.0,0,Clear,302.0,San Francisco
2015-06-09,66.0,54.0,68.0,29.88,10.0,6.0,32.0,0,Clear,294.0,San Francisco
2015-06-10,64.0,58.0,88.0,29.9,9.0,6.0,17.0,0.18,Fog-Rain,302.0,San Francisco
2015-06-11,65.0,56.0,81.0,29.88,8.0,8.0,23.0,0,Clear,295.0,San Francisco
2015-06-12,65.0,55.0,71.0,29.8,9.0,9.0,23.0,0,Clear,306.0,San Francisco
2015-06-13,65.0,55.0,77.0,29.77,9.0,9.0,25.0,0,Clear,313.0,San Francisco
2015-06-14,61.0,51.0,71.0,29.82,7.0,12.0,24.0,0,Clear,280.0,San Francisco
2015-06-15,58.0,50.0,78.0,29.91,9.0,11.0,24.0,0,Clear,255.0,San Francisco
2015-06-16,62.0,51.0,71.0,29.95,9.0,12.0,,0,Clear,254.0,San Francisco
2015-06-17,61.0,51.0,70.0,29.93,9.0,9.0,25.0,0,Clear,287.0,San Francisco
2015-06-18,59.0,50.0,73.0,29.99,9.0,10.0,23.0,0,Clear,286.0,San Francisco
2015-06-19,62.0,50.0,69.0,29.99,10.0,9.0,21.0,0,Clear,267.0,San Francisco
2015-06-20,61.0,52.0,74.0,29.91,10.0,9.0,22.0,0,Clear,303.0,San Francisco
2015-06-21,62.0,50.0,69.0,30.0,9.0,12.0,25.0,0,Clear,271.0,San Francisco
2015-06-22,59.0,51.0,73.0,30.04,9.0,10.0,24.0,0,Clear,268.0,San Francisco
2015-06-23,62.0,50.0,69.0,29.99,9.0,9.0,24.0,0,Clear,261.0,San Francisco
2015-06-24,64.0,51.0,68.0,29.93,10.0,9.0,22.0,0,Clear,272.0,San Francisco
2015-06-25,68.0,53.0,63.0,29.89,10.0,7.0,21.0,0,Clear,323.0,San Francisco
2015-06-26,66.0,55.0,69.0,29.92,10.0,10.0,29.0,0,Clear,316.0,San Francisco
2015-06-27,66.0,55.0,70.0,29.98,10.0,9.0,20.0,0,Clear,315.0,San Francisco
2015-06-28,66.0,56.0,71.0,30.0,10.0,12.0,24.0,T,Clear,291.0,San Francisco
2015-06-29,65.0,54.0,72.0,29.99,10.0,10.0,21.0,0,Clear,272.0,San Francisco
2015-06-30,70.0,55.0,66.0,29.88,10.0,8.0,18.0,0,Clear,293.0,San Francisco
2015-07-01,67.0,56.0,69.0,29.88,10.0,9.0,30.0,0,Clear,309.0,San Francisco
2015-07-02,67.0,57.0,76.0,29.94,10.0,11.0,23.0,0,Clear,313.0,San Francisco
2015-07-03,67.0,57.0,76.0,29.92,10.0,11.0,23.0,0,Clear,302.0,San Francisco
2015-07-04,66.0,57.0,78.0,29.88,10.0,11.0,25.0,0,Clear,297.0,San Francisco
2015-07-05,68.0,57.0,71.0,29.95,10.0,11.0,26.0,0,Clear,288.0,San Francisco
2015-07-06,67.0,56.0,69.0,30.05,10.0,13.0,21.0,T,Rain,267.0,San Francisco
2015-07-07,67.0,57.0,73.0,29.99,10.0,13.0,26.0,0,Clear,267.0,San Francisco
2015-07-08,65.0,54.0,71.0,29.88,10.0,13.0,28.0,0,Clear,265.0,San Francisco
2015-07-09,63.0,55.0,76.0,29.88,9.0,10.0,20.0,0.01,Rain,263.0,San Francisco
2015-07-10,67.0,55.0,69.0,29.93,10.0,10.0,23.0,T,Clear,267.0,San Francisco
2015-07-11,68.0,54.0,67.0,29.98,10.0,12.0,26.0,0,Clear,270.0,San Francisco
2015-07-12,69.0,56.0,65.0,30.03,10.0,11.0,24.0,0,Clear,263.0,San Francisco
2015-07-13,68.0,57.0,71.0,29.99,10.0,12.0,28.0,0,Clear,259.0,San Francisco
2015-07-14,65.0,56.0,76.0,29.92,10.0,12.0,28.0,T,Clear,250.0,San Francisco
2015-07-15,68.0,56.0,67.0,29.88,10.0,10.0,24.0,0,Clear,233.0,San Francisco
2015-07-16,68.0,57.0,72.0,29.9,10.0,9.0,26.0,0,Clear,309.0,San Francisco
2015-07-17,68.0,56.0,74.0,29.84,10.0,10.0,24.0,0,Clear,303.0,San Francisco
2015-07-18,68.0,55.0,67.0,29.92,10.0,9.0,24.0,0,Clear,291.0,San Francisco
2015-07-19,74.0,56.0,57.0,30.04,10.0,6.0,20.0,0,Clear,280.0,San Francisco
2015-07-20,71.0,58.0,65.0,29.99,10.0,9.0,21.0,0,Clear,271.0,San Francisco
2015-07-21,65.0,56.0,76.0,29.91,10.0,11.0,23.0,0,Clear,268.0,San Francisco
2015-07-22,65.0,55.0,72.0,29.88,10.0,14.0,26.0,0,Clear,252.0,San Francisco
2015-07-23,65.0,54.0,68.0,30.0,10.0,13.0,25.0,0,Clear,250.0,San Francisco
2015-07-24,67.0,54.0,64.0,30.09,10.0,11.0,23.0,0,Clear,266.0,San Francisco
2015-07-25,65.0,55.0,73.0,30.07,10.0,10.0,29.0,0,Clear,267.0,San Francisco
2015-07-26,65.0,55.0,71.0,29.95,10.0,9.0,24.0,0,Clear,253.0,San Francisco
2015-07-27,69.0,54.0,61.0,29.93,10.0,9.0,25.0,0,Clear,287.0,San Francisco
2015-07-28,72.0,55.0,62.0,29.87,10.0,6.0,21.0,0,Clear,291.0,San Francisco
2015-07-29,70.0,58.0,69.0,29.91,10.0,10.0,23.0,0,Clear,316.0,San Francisco
2015-07-30,68.0,58.0,74.0,30.01,10.0,11.0,24.0,0,Clear,301.0,San Francisco
2015-07-31,67.0,57.0,78.0,30.01,10.0,11.0,23.0,0,Clear,281.0,San Francisco
2015-08-01,69.0,57.0,68.0,29.98,10.0,12.0,24.0,0,Clear,276.0,San Francisco
2015-08-02,68.0,56.0,71.0,29.95,10.0,12.0,23.0,0,Clear,265.0,San Francisco
2015-08-03,70.0,54.0,64.0,29.96,10.0,14.0,25.0,0,Clear,267.0,San Francisco
2015-08-04,69.0,54.0,62.0,29.99,10.0,10.0,22.0,0,Clear,269.0,San Francisco
2015-08-05,67.0,56.0,69.0,30.0,10.0,8.0,22.0,0,Clear,278.0,San Francisco
2015-08-06,65.0,57.0,77.0,29.87,10.0,8.0,24.0,T,Rain-Thunderstorm,309.0,San Francisco
2015-08-07,69.0,56.0,69.0,29.88,10.0,10.0,24.0,0,Clear,271.0,San Francisco
2015-08-08,66.0,56.0,73.0,29.94,10.0,11.0,25.0,0,Clear,261.0,San Francisco
2015-08-09,66.0,57.0,76.0,29.94,10.0,11.0,28.0,0,Clear,251.0,San Francisco
2015-08-10,67.0,57.0,73.0,29.94,10.0,13.0,25.0,0,Clear,262.0,San Francisco
2015-08-11,67.0,56.0,69.0,29.94,10.0,11.0,24.0,0,Clear,258.0,San Francisco
2015-08-12,67.0,57.0,67.0,30.03,10.0,9.0,22.0,0,Clear,285.0,San Francisco
2015-08-13,70.0,59.0,70.0,30.04,10.0,10.0,24.0,0,Clear,278.0,San Francisco
2015-08-14,69.0,58.0,71.0,30.04,10.0,9.0,21.0,0,Clear,264.0,San Francisco
2015-08-15,75.0,56.0,56.0,29.95,8.0,5.0,21.0,0,Clear,306.0,San Francisco
2015-08-16,77.0,57.0,56.0,29.86,7.0,5.0,20.0,0,Clear,297.0,San Francisco
2015-08-17,70.0,58.0,69.0,29.86,7.0,10.0,24.0,0,Clear,308.0,San Francisco
2015-08-18,68.0,57.0,72.0,29.91,8.0,10.0,22.0,0,Clear,310.0,San Francisco
2015-08-19,69.0,56.0,66.0,29.93,9.0,11.0,23.0,0,Clear,273.0,San Francisco
2015-08-20,66.0,55.0,71.0,29.9,10.0,12.0,24.0,0,Clear,270.0,San Francisco
2015-08-21,66.0,56.0,70.0,29.88,10.0,11.0,23.0,0,Clear,262.0,San Francisco
2015-08-22,68.0,56.0,66.0,29.92,10.0,8.0,25.0,0,Clear,257.0,San Francisco
2015-08-23,67.0,55.0,68.0,29.99,10.0,10.0,21.0,0,Clear,277.0,San Francisco
2015-08-24,68.0,55.0,69.0,30.02,10.0,10.0,22.0,0,Clear,281.0,San Francisco
2015-08-25,67.0,56.0,69.0,29.99,9.0,10.0,23.0,0,Clear,290.0,San Francisco
2015-08-26,69.0,56.0,65.0,30.0,9.0,6.0,21.0,0,Clear,296.0,San Francisco
2015-08-27,72.0,55.0,57.0,30.01,10.0,6.0,29.0,0,Clear,272.0,San Francisco
2015-08-28,77.0,58.0,60.0,29.9,10.0,8.0,28.0,0,Clear,291.0,San Francisco
2015-08-29,71.0,62.0,73.0,29.98,9.0,11.0,25.0,T,Rain,260.0,San Francisco
2015-08-30,70.0,59.0,69.0,30.01,10.0,11.0,22.0,0,Clear,276.0,San Francisco
2015-08-31,69.0,57.0,67.0,29.91,10.0,9.0,21.0,0,Clear,246.0,San Francisco
2014-09-01,74.0,56.0,67.0,29.83,10.0,2.0,,0,Clear,339.0,Redwood City
2014-09-02,68.0,57.0,74.0,29.81,10.0,3.0,,0,Clear,284.0,Redwood City
2014-09-03,70.0,56.0,74.0,29.76,10.0,4.0,,0,Clear,283.0,Redwood City
2014-09-04,68.0,57.0,76.0,29.75,10.0,4.0,,0,Clear,295.0,Redwood City
2014-09-05,68.0,56.0,76.0,29.86,10.0,4.0,,0,Clear,315.0,Redwood City
2014-09-06,66.0,55.0,78.0,29.93,10.0,4.0,,0,Clear,316.0,Redwood City
2014-09-07,65.0,54.0,78.0,29.88,10.0,6.0,,0,Clear,299.0,Redwood City
2014-09-08,62.0,51.0,72.0,29.9,10.0,8.0,20.0,0,Clear,279.0,Redwood City
2014-09-09,65.0,53.0,77.0,29.96,10.0,3.0,,0,Clear,317.0,Redwood City
2014-09-10,70.0,56.0,80.0,29.91,9.0,3.0,,0,Clear,353.0,Redwood City
2014-09-11,70.0,57.0,76.0,29.87,10.0,5.0,,0,Clear,341.0,Redwood City
2014-09-12,68.0,57.0,77.0,29.86,10.0,2.0,,0,Clear,336.0,Redwood City
2014-09-13,68.0,57.0,78.0,29.84,10.0,3.0,,0,Clear,332.0,Redwood City
2014-09-14,67.0,56.0,76.0,29.84,10.0,3.0,,0,Clear,331.0,Redwood City
2014-09-15,68.0,54.0,69.0,29.9,10.0,3.0,17.0,0,Clear,288.0,Redwood City
2014-09-16,68.0,54.0,71.0,29.9,10.0,3.0,,0,Clear,316.0,Redwood City
2014-09-17,72.0,58.0,72.0,29.8,10.0,4.0,22.0,0,Clear,219.0,Redwood City
2014-09-18,70.0,62.0,78.0,29.84,10.0,7.0,21.0,0,Clear,192.0,Redwood City
2014-09-19,68.0,59.0,82.0,29.9,10.0,3.0,,0,Clear,299.0,Redwood City
2014-09-20,68.0,59.0,80.0,29.91,10.0,2.0,,0,Clear,317.0,Redwood City
2014-09-21,68.0,58.0,77.0,29.99,10.0,7.0,23.0,0,Clear,286.0,Redwood City
2014-09-22,68.0,57.0,74.0,30.01,10.0,5.0,18.0,0,Clear,293.0,Redwood City
2014-09-23,68.0,59.0,80.0,29.98,10.0,4.0,,0,Clear,286.0,Redwood City
2014-09-24,70.0,62.0,81.0,29.94,10.0,5.0,23.0,0,Clear,272.0,Redwood City
2014-09-25,65.0,58.0,85.0,29.97,8.0,7.0,,0.4,Rain,311.0,Redwood City
2014-09-26,65.0,56.0,78.0,29.98,10.0,4.0,24.0,0,Clear,280.0,Redwood City
2014-09-27,66.0,55.0,74.0,29.91,10.0,8.0,23.0,0,Clear,266.0,Redwood City
